物料编码,物料名称,厂家产品码,计量单位,结算价,数量
1203000039,高压点火线,CJ.GM.011,套,60,
1203000040,高压点火线,CJ.MG.001,套,46,
1203000041,高压点火线,CJ.HC.002,套,46,
1203000042,高压点火线,CJ.HM.003,套,46,
1203000043,高压点火线,CJ.MT.005,套,46,
1203000044,高压点火线,CJ.CA.010,套,59,
1203000047,高压点火线,CJ.GM.002,套,58,
1203000049,高压点火线,CJ.CR.013,套,51,
1203000050,高压点火线,CJ.RN.001,套,77,
1203000051,高压点火线,CJ.CR.011,套,42,
1203000052,高压点火线,CJ.CR.016,套,39,
1203000053,高压点火线,CJ.CA.001,套,39,
1203000054,高压点火线,CJ.GW.001,套,70,
1203000055,高压点火线,CJ.GL.004,套,55,
1203000056,高压点火线,CJ.CA.005,套,43,
1203000057,高压点火线,CJ.CA.006,套,43,
1203000058,高压点火线,CJ.MG.003,套,47,
1203000059,高压点火线,CJ.CR.018,套,64,
1211110236,点火线圈,BK-9417,只,112,
1211110237,点火线圈,DF-9030A,只,55,
1211110238,点火线圈,BSJ-5002B,只,120,
1211110239,点火线圈,BS-5066,只,55,
1211110240,点火线圈,BS-5056,只,65,
1211110241,点火线圈,FT-02237,只,77,
1211120001,高压点火线,CJ.CA.011,盒,49,
1211120002,高压点火线,CJ.GM.013,盒,49,
1211120003,高压点火线,CJ.MT.011,盒,68,
1211120004,高压点火线,CJ.GM.014,盒,49,
1211120005,高压点火线,CJ.CR.006,盒,53,
1211120006,高压点火线,CJ.HC.005,盒,50,
1211120007,高压点火线,CJ.CR.017,盒,52,
1211120008,高压点火线,CJ.CA.012,盒,40,
1211120009,高压点火线,CJ.CR.002,盒,45,
1211120010,高压点火线,CJ.CR.003,盒,45,
1211120011,高压点火线,CJ.CR.009,盒,45,
1211120012,高压点火线,CJ.CR.012,盒,45,
1211120013,高压点火线,CJ.HK.003,盒,95,
1211120014,高压点火线,CJ.RN.002,盒,80,
1211120015,高压点火线,CJ.MT.004,盒,71,
1211120016,高压点火线,CJ.MT.006,盒,71,
1211120017,高压点火线,CJ.MT.010,盒,48,
1211120018,高压点火线,CJ.VW.010,盒,68,
1211120019,高压点火线,CJ.VW.001,盒,48,
1211120020,高压点火线,CJ.GM.007,盒,49,
1211120021,高压点火线,CJ.HC.006,盒,42,
1211120022,高压点火线,CJ.GW.002,盒,71,
1211120023,高压点火线,CJ.HC.007,盒,58,
1211120024,高压点火线,CJ.HC.008,盒,52,
1211120025,高压点火线,CJ.HC.009,盒,43,
1211120026,高压点火线,CJ.HC.010,盒,68,
1211120027,高压点火线,CJ.MT.012,盒,45,
1211120028,高压点火线,CJ.GM.015,只,55,
1211120029,高压点火线,CJ.HC.011,只,50,
1211120030,高压点火线,CJ.HC.003,只,50,
1211120031,高压点火线,CJ.GM.016,只,50,
1211120032,高压点火线,CJ.HC.012,只,80,
1211120033,高压点火线,CJ.MT.007,只,45,
1211120034,高压点火线,CJ.BJ.001,套,72,
1211120035,高压点火线,CJ.BJ.002,套,65,
1211120036,高压点火线,CJ.LF.001,套,62,
1211120037,高压点火线,CJ.CA.013,套,50,
1211120038,高压点火线,CJ.HF.002,套,68,
1214110042,三代轮毂,9330064,只,160,
1214110143,三代轮毂,9336016K,只,170,
1216110113,冷却水泵,MW-01101,只,110,
1216110114,冷却水泵,MW-01102,只,110,
1216110115,冷却水泵,MW-01104,只,100,
1216110116,冷却水泵,MW-02165,只,300,
1216110119,冷却水泵,MW-06146,只,180,
1216110121,冷却水泵,MW-06156,只,200,
1216110126,冷却水泵,MW-09286,只,150,
1216110129,冷却水泵,MW-16101,只,120,
1216110132,冷却水泵,MW-17132,只,75,
1216110136,冷却水泵,MW-19104,只,55,
1216110138,冷却水泵,MW-20110-2,只,95,
1216110146,冷却水泵,MW-21156,只,135,
1216110147,冷却水泵,MW-22102,只,65,
1216110148,冷却水泵,MW-22112,只,70,
1216110149,冷却水泵,MW-22114,只,65,
1216110155,冷却水泵,MW-28101,只,75,
1216110157,冷却水泵,MW-29102,只,52,
1216110158,冷却水泵,MW-30106,只,80,
1216110159,冷却水泵,MW-34101,只,120,
1216110160,冷却水泵,MW-34109,只,65,
1216110162,冷却水泵,MW-34213,只,120,
1216110163,冷却水泵,MW-34232,只,200,
1216110165,冷却水泵,MW-35135,只,160,
1216110166,冷却水泵,MW-35150,只,80,
1216110168,冷却水泵,MW-54104,只,240,
1216110170,冷却水泵,MW-34246,只,180,
1216110174,冷却水泵,MW-35174,只,320,
1216110175,冷却水泵,MW-30102H,只,150,
1211110242,点火线圈,BT-9010E,只,80,
1211110243,点火线圈,KLSL-5013,只,78,
1211110244,点火线圈,FD-6407C,只,75,
1211110245,点火线圈,ZT-9110,只,63,
1211110246,点火线圈,ZT-9111,只,63,
1211110247,点火线圈,XD-37150,只,165,
1211120039,高压点火线,CJ.CA.014,只,48,
1211120040,高压点火线,CJ.CA.015,只,48,
1211120041,高压点火线,CJ.CR.015,只,58,
1211120042,高压点火线,CJ.VW.013,只,122,
1211120043,高压点火线,CJ.GM.017,只,48,
1214110006,三代轮毂,9342003,只,160,
1214110019,三代轮毂,9400389,只,155,
1214110029,三代轮毂,9400480,只,165,
1214110030,三代轮毂,9400469,只,170,
1214110034,三代轮毂,9230177,只,85,
1214110035,三代轮毂,9400482,只,180,
1214110043,三代轮毂,9400478,只,165,
1214110048,三代轮毂,9400490,只,150,
1214110049,三代轮毂,9400477,只,140,
1214110050,三代轮毂,9400473,只,125,
1214110052,三代轮毂,9400484,只,155,
1214110053,二代轮毂,9225058,只,95,
1214110080,三代轮毂,9330065,只,185,
1214110089,三代轮毂,9400487,只,140,
1214110090,三代轮毂,9400486,只,140,
1214110091,三代轮毂,9400492,只,255,
1214110092,三代轮毂,9400491,只,255,
1214110093,三代轮毂,9400483,只,135,
1214110113,三代轮毂,9328025,只,140,
1214110114,三代轮毂,9328026,只,140,
1214110126,三代轮毂,9329033,只,155,
1214110144,三代轮毂,9327073,只,185,
1214110156,三代轮毂,9400485,只,155,
1214110157,三代轮毂,9400474,只,170,
1214110158,三代轮毂,9328019,只,150,
1214110159,三代轮毂,9400476,只,155,
1901020004,大灯灯泡,12972 C1,只,8.5,
1901040001,刹车灯泡,12499CP,只,1.76,
1201000538,NGK火花塞,816GP,个,4.1,
1201000541,NGK火花塞,847GP,个,4.5,
1901010001,转向灯灯泡,12498 CP,只,1.4,
1201000513,火花塞,BKR6EGP,个,16,
1901020001,大灯灯泡,12258 PR,只,7,
1201000208,火花塞,BKR6E-11,个,9.5,
1201000193,火花塞,LZKR6B-10E,个,12,
1201000194,火花塞,PFR7S8EG,个,37,
1901040013,刹车灯泡,(1016)S25 12V21/5W BAY15D,只,0.49,
1201000264,火花塞,PFR6Q,个,30,
1901090003,仪表灯,12961 CP,只,1.19,
1901010011,转向灯灯泡,(1141)S25 12V21W BA15S,只,0.46,
1201000185,火花塞,116CX,个,13.5,
1901020003,大灯灯泡,12342 C1,只,10.5,
1901040002,刹车灯泡,12066 CP,只,8.97,
1201000041,火花塞,ILKAR7B11,个,30,
1201000267,火花塞,LZKAR6AP-11,个,34,
1201000543,NGK火花塞,856GP,个,5,
1901040014,刹车灯泡,(1176)S25 12V 21/5W BA15D,只,0.49,
1901020002,大灯灯泡,12336 PR,只,7.5,
1201030019,巨江火花塞,LDK7RATI,支,17,
1901020126,鹰牌灯泡,H7 12V55W,只,4.9,
1201000313,火花塞,156CX,个,18,
1201000309,火花塞,ZKER6A-10EG,个,22,
1201000535,NGK火花塞,ZFR6FGP,个,16,
1901010002,转向灯灯泡,12594 CP,只,3.77,
1201000518,火花塞,ZFR5EGP,个,16,
1201000222,火花塞,LZFR6AI,个,31,
1901120001,倒车灯泡,12067 CP,只,4.49,
1201000284,火花塞,ILZKR7B11,个,30,
1901010003,转向灯灯泡,12496 NACP,只,3.2,
1901040015,刹车灯泡,T20 12V 21/5W,只,2.2,
1201030002,巨江火花塞,K6RTC,支,3.7,
1201000308,火花塞,ZFR6V-G,个,11.7,
1201030017,巨江火花塞,LD7RTI,支,17,
1901040019,刹车灯泡,(1016)S25 12V21/5W BAZ15D,只,1.22,
1901090005,仪表灯,T10 12V 5W,只,0.23,
1201000304,火花塞,PFR6Y,个,47.1,
1901020111,大灯灯泡,H7 12V100W,只,4.85,
1116110034,火花塞,AC27Y6020,支,25,
1201000516,火花塞,LTR5GP,个,16,
1201000253,火花塞,PZFR6R,个,36,
1201000275,火花塞,BKR5E-11,个,9.5,
1201000322,火花塞,ILZKBR7B8DG,个,36,
1201000328,火花塞,ILTR6G8G,个,31,
1201000255,火花塞,ILZKR7B-11S,个,30,
1201000515,火花塞,LFR6CGP,个,30,
1901030001,雾灯灯泡,12360 C1,只,20.4,
1201000269,火花塞,LFR6A,个,13.5,
1901020006,大灯灯泡,9005  PR,只,15.85,
1116110006,火花塞,826GP,个,4,
1901020005,大灯灯泡,12362 C1,只,17.8,
1901030026,雾灯灯泡,H11 12V55W,只,6.6,
1901020124,鹰牌灯泡,H1 12V55W,只,2.4,
1201000312,火花塞,147CX,个,18,
1116110033,火花塞,AC40Y7018,支,28,
1201030005,巨江火花塞,KH6RTI,支,13,
1201000217,火花塞,ZFR5P-G,个,11.7,
1201000491,NGK火花塞,PFR8S8EG,个,37,
1201000228,火花塞,ILTR5A-13G,个,33,
1201000311,火花塞,136CX,个,15,
1201000273,火花塞,LZKAR7A,个,20.5,
1901090001,仪表灯,12821 CP,只,1.34,
1901020109,大灯灯泡,H1 12V100W,只,2.86,
1901020110,大灯灯泡,H4 12V100/90WP43T,只,5.45,
1201000525,NGK火花塞,ILTR5E11,个,30,
1201000519,火花塞,DCPR7EGP,个,18,
1901050012,室内顶灯泡,T10X28 12V10W,只,0.52,
1901120007,倒车灯泡,T15 12V16W,只,0.56,
1201000429,火花塞,PLFER7A8EG,个,41,
1201000530,NGK火花塞,PLZFR6A-11S,个,36,
1201000234,火花塞,DCPR7E,个,14.2,
1901020010,大灯灯泡,12754LSLL C1,只,10.7,
1201000300,火花塞,ILTR6E11,个,31,
1201030016,巨江火花塞,LD7RTC,支,6.7,
1201000240,火花塞,ILFR6T11,个,31,
1901030024,雾灯灯泡,H8 12V35W,只,6.6,
1201030015,巨江火花塞,DK7RTAI,支,15,
1201000310,火花塞,135CX,个,15,
1901100001,指示灯灯泡,12814CP,只,1.34,
1901010013,转向灯灯泡,T20 12V 21W WEDGE,只,1.66,
1901010004,转向灯灯泡,12065 CP,只,6.73,
1201000278,火花塞,IZFR6K11,个,31,
1201030014,巨江火花塞,DK7RTA,支,7.6,
1901020125,鹰牌灯泡,H4 12V60/55W P43T,只,5.2,
1201000237,火花塞,IFR6T11,个,33,
1201000490,NGK火花塞,LFR5A-11,个,13.5,
1201000489,NGK火花塞,ILTR5D,个,31,
1201030018,巨江火花塞,LDK7RATC,支,6.7,
1201000318,火花塞,LZFR6AP11GS,个,36,
1201000027,火花塞,IZFR6H11,个,37,
1201000523,NGK火花塞,IFR5T11,个,32,
1201000508,火花塞,PKER7A8EGS,支,41,
1901020007,大灯灯泡,9006  PR,只,15.85,
1201000488,火花塞,IFR6Z7G,个,33,
1901030032,鹰牌灯泡,H3 12V55W,只,2.4,
1901010012,转向灯灯泡,(1141)S25 12V21W BAU15S 琥珀色,只,1,
1201000321,火花塞,SILZKBR8D8S,个,63.5,
1116110032,火花塞,AC23Y7017,支,28,
1201000418,火花塞,LTR6AI-9,个,45,
1201000272,火花塞,IZFR6K13,个,31,
1901050001,室内顶灯泡,12854 CP,只,1.94,
1901010014,转向灯灯泡,T20 12V21W 琥珀色,只,2.76,
1901030002,雾灯灯泡,12361 C1,只,20.4,
1116110025,火花塞,12637197/41-124,支,49,
1201000270,火花塞,LFR5AIX-11,个,43.3,
1201000256,火花塞,TR6AP-13,个,31,
1201000246,火花塞,PLKR6A,个,36,
1901030025,雾灯灯泡,H9 12V65W,只,6.6,
1901020113,大灯灯泡,9005 12V100W  F款,只,6.06,
1201000303,火花塞,IZFR6K11NS,个,31,
1201000487,火花塞,LKR8GI-8,个,26,
1201030012,巨江火花塞,DK7RTC,支,4.1,
1201030004,巨江火花塞,KH6RTC,支,4.6,
1201030025,巨江火花塞,LDK7RBTI,支,17,
1112110048,大灯灯泡,远界 LED  H7,套,180,
1201000073,火花塞,PLKR7A,个,41,
1201000417,火花塞,IKR9H8,个,31,
1901030023,雾灯灯泡,H3 12V100W,只,2.86,
1201000198,火花塞,BKR6EYA,个,9.5,
1201000302,火花塞,BKR8EQUA,个,40,
1901020047,大灯灯泡,9012,只,38,
1901030008,雾灯灯泡,881 12V H27W/2,只,4,
1901020127,鹰牌灯泡,9005 12V65W F款,只,5.5,
1901040016,刹车灯泡,T20 12V21/5W 琥珀色,只,2.76,
1201000242,火花塞,LFR5A,个,13.5,
1201000534,NGK火花塞,BKR5EGP,个,16,
1901020008,大灯灯泡,12454 RA,只,8.6,
1201000486,火花塞,PZKER7A8EGS,个,37,
1201000426,火花塞,LKAR7CI-8,个,47,
1201000235,火花塞,ITR6F13,个,33,
1901020011,大灯灯泡,85415 C1,只,152,
1901050007,室内顶灯泡,12866 CP,只,2.06,
1201000248,火花塞,LFR6AIX-11,个,44,
1116110028,火炬火花塞,TORCH10,支,33,
1201030021,巨江火花塞,QH6RTI-13,支,13,
1201000317,火花塞,SILZKFR8D7S,个,59.5,
1116110043,火炬火花塞,TORCH1 ,只,22.5,
1201000195,火花塞,ZFR6BP-G,个,30,
1201000289,火花塞,BP6ES,个,6.3,
1201000059,火花塞--ILKAR7C10--94940,ILKAR7C10,个,31,
1901030029,雾灯灯泡,12060（881） C1,只,12.83,
1201030003,巨江火花塞,K6RTI,支,11,
1901020013,大灯灯泡,42403 C1,只,169,
1112110013,转向灯泡,7506（12V P21W）,只,1.12,
1201000420,火花塞,ILZNAR8A7G,个,39,
1201000526,NGK火花塞,ILTR6M9G,个,40.2,
1201030013,巨江火花塞,DK7RTI,支,13,
1901020131,欧司朗灯泡,64210(H7 12V55W),只,7.3,
1112110053,大灯灯泡,远界 LED  9005,套,180,
1112110008,示宽灯,2825（ 12V W5W）,只,1.02,
1201000314,火花塞,BKR6EP-11,个,35,
1901030010,雾灯灯泡,12356 12V H21W,只,10,
1116110055,火花塞,AC18YY7022,只,32,
1201000259,火花塞,DILFR6D11,个,62,
1201000215,火花塞,BKR6EQUP,个,42,
1901020114,大灯灯泡,9006 12V80W   F款,只,6.06,
1901010023,鹰牌灯泡,(1141)S25 12V21W BA15SAMBER  琥珀色,只,1,
1112110041,大灯灯泡,快准·欧司朗 64210(H7 12V55W),只,7.3,
1112110045,大灯灯泡,远界 LED  H1,套,180,
1201030020,巨江火花塞,Q6RTI-13,支,13,
1116110010,火花塞,LTR6AI-8,个,45,
1201000030,火花塞,ILZKAR7A10,个,36,
1201000527,NGK火花塞,ILZKR7A,个,36,
1901010017,转向灯灯泡,12093 RY10W,只,2.8,
1201000072,火花塞,PLKR7B8E,个,38,
1201000232,火花塞,ZFR6F-11,个,9.7,
1201000483,火花塞,ILKR8P8,个,42.5,
1112110047,大灯灯泡,远界 LED  H4,套,198,
1901020132,欧司朗灯泡,D1S 66140CLC 35W PK32D-2,只,133,
1201000187,火花塞,126CX,个,13.5,
1901050006,室内顶灯泡,12844 CP,只,1.65,
1901020115,大灯灯泡,12359 RA,只,18,
1112110015,转向灯泡,7507（12V  PY21W）,只,2.93,
1901040017,刹车灯泡,3157 12V21/5W 全包型,只,3.3,
1201000271,火花塞,ZFR6K-11,个,9.7,
1201000047,火花塞,ITR4A15,个,33,
1201000301,火花塞,DILKAR6A11,个,79,
1201030009,巨江火花塞,K6RGI,支,13,
1201030007,巨江火花塞,K6RBI,支,13,
1901040020,鹰牌灯泡,(2412)S25 24V21/5W BAY15D,只,0.47,
1116110017,火花塞,SILZKR7B11,个,80,
1116110026,火花塞,AC18Y6023,支,25,
1116110044,火炬火花塞,TORCH3,只,23.5,
1116110048,火炬火花塞,TORCH8,只,31.5,
1201000026,火花塞,ILFR6A,个,37,
1901020120,鹰牌灯泡,H7 24V100W,只,5.3,
1201000529,NGK火花塞,PFR7Q,个,30,
1901090006,仪表灯泡,T5 12V 1.2W,只,0.39,
1112110044,大灯灯泡,快准·欧司朗 64150（H1 12V55W）,只,5.6,
1112110055,大灯灯泡,远界 LED  9012,套,180,
1201000539,NGK火花塞,835GP,个,5,
1901040023,鹰牌灯泡,S25 12V21/5W BAZ15DAMBER (琥珀色),只,1.4,
1201000225,火花塞,BKR6EKUB,个,23.3,
1201000033,火花塞,ILZKR8A,个,37,
1201000540,NGK火花塞,836GP,个,5,
1901020128,鹰牌灯泡,9006 12V55W F款,只,5.5,
1116110013,火花塞,PFR6X-11,个,48,
1901020090,大灯灯泡,12569 RA,只,12.6,
1901040004,刹车灯泡,13499 CP,只,2.35,
1901030028,雾灯灯泡,12059（880） C1,只,12.83,
1201000213,火花塞,ZFR5FIX-11,个,44,
1201000510,火花塞,ILKAR7L11,支,54.4,
1201000421,火花塞,ILZTR6A8G,个,55,
1201000201,火花塞,BKUR6ET-10,个,24,
1901020084,大灯灯泡,24569 LSSB(RAC1) ,只,12.3,
1201030001,巨江火花塞,F6RTC,支,3.6,
1201030011,巨江火花塞,K5rTSI,支,13,
1116110053,火花塞,TORCH9,只,22.5,
1112110051,大灯灯泡,远界 LED  H8/H9/H11,套,180,
1201000537,NGK火花塞,815GP,个,4.1,
1201000475,火花塞,BCP5ES-11,个,6.3,
1201000517,火花塞,LZTR5AGP,个,16,
1112110022,倒车灯泡,921（12V W16W),只,2.68,
1901040018,刹车灯泡,3157 12V 21/5W全包型 琥珀色,只,3.86,
1901110001,示宽灯,12929 CP,只,1.33,
1901040006,刹车灯泡,12495 PR,只,7.5,
1201000199,火花塞,ZFR5F-11,个,9.7,
1901020009,大灯灯泡,12455 RA,只,8.4,
1201030006,巨江火花塞,K6RB,支,4.6,
1201030024,巨江火花塞,LDK7RBTC,支,6.7,
1201030008,巨江火花塞,K6RG,支,4.6,
1201030023,巨江火花塞,25333900（Q4RTPP）,支,15.5,
1201030010,巨江火花塞,K5rTS,支,4.6,
1901100009,指示灯灯泡,(89) G18 12V 10W BA15S,只,0.36,
1116110031,火花塞,AC18Y7016,支,25,
1116110030,火炬火花塞,LD7RBIU,支,25,
1116110047,火炬火花塞,TORCH7,只,22.5,
1116110052,火花塞,TORCH5,只,31,
1901020012,大灯灯泡,85122 C1,只,191.1,
1901020136,欧司朗灯泡,62200（H1 12V100W）,只,4.8,
1901030009,雾灯灯泡,880 12V H27W/1,只,4,
1201000224,火花塞,ZFR6FIX-11,个,44,
1201000419,火花塞,SILZKAR7E8S,个,83,
1901020014,大灯灯泡,42402  C1,只,177,
1112110011,指示灯灯泡,5008（ 12V R10W）,只,1,
1112110010,指示灯灯泡,5007（ 12V R5W）,只,1,
1112110016,室内顶灯泡,6418（12V C5W）,只,1.4,
1901120002,倒车灯泡,12396 NACP,支,2.57,
1901020015,大灯灯泡,85126 C1,只,191.1,
1901030017,雾灯灯泡,PSX24W 12276,只,23,
1112110032,大灯灯泡,D3S 66340CLC 35W PK32D-5,只,149,
1201000229,火花塞,BKR6EIX-11,个,44,
1201000214,火花塞,BKR5EIX-11,个,43.3,
1201000315,火花塞,SILZKR7C11S,个,70,
1201000207,火花塞,PFR5G-11,个,48,
1201000203,火花塞,PFR5B-11,个,47.1,
1901020133,欧司朗灯泡,D2S 66240CLC 35W P32D-2,只,128,
1116110029,火炬火花塞,B7RTC,支,6.8,
1901100002,指示灯灯泡,12036 H6W 12V6W,只,10,
1901010022,欧司朗灯泡,64136（通12356）,只,10,
1901020117,鹰牌灯泡,H15 12V 15/55W,只,28,
1112110043,雾灯灯泡,快准·欧司朗 64151（H3 12V55W）,只,5.6,
1116110035,火花塞,RERX4ZWYPB-1,支,79.5,
1112110054,大灯灯泡,远界 LED  9006,套,180,
1112130008,解码器,远界 LED 超级解码器9012/9005/9006,对,70,
1901090002,仪表灯,12516 CP,只,1.35,
1901020104,大灯灯泡,85410 WX,盒,563.5,
1901010021,鹰牌灯泡,(2409)S25 24V21W BA15S,只,0.44,
1901050011,室内顶灯泡,T11X31 12V10W,只,0.52,
1112110033,大灯灯泡,D4S 66440CLC 35W P32D-5,只,158,
1201000265,火花塞,ILFR6B,个,64,
1901120005,倒车灯泡,13498 CP,只,2.04,
1901030031,欧司朗灯泡,64219L+(H16),只,32,
1201000507,火花塞,DILKAR7G11GS,支,61,
1201000502,火花塞,SILZNAR6D9,支,72,
1201000493,NGK火花塞,TR5B-13,个,9.7,
1201000292,火花塞,PZFR5D-11,个,47.1,
1201000484,火花塞,ILZKAR8G8,个,41,
1201000485,火花塞,PFR6AC8G,个,47.1,
1201000520,NGK火花塞,BKR6EP-13,个,34,
1201000524,NGK火花塞,ILFR5T11,个,31,
1901020102,大灯灯泡,13750 RA,只,6.8,
1901100003,指示灯灯泡,12146 HY21W,只,18,
1901030027,雾灯灯泡,H10 12V42W,只,6.6,
1116110008,火花塞,LFR5AGP,个,31,
1116110011,火花塞,PFR5N-11,个,35,
1116110018,火花塞,DILZKAR7C11S,个,64,
1116110016,火花塞,SILZKR6B10E,个,80,
1116110024,火花塞,LKR7FI-8,个,44,
1112140001,防尘罩,万能防尘罩,个,7,
1116110049,火炬火花塞,TORCH12,只,23.5,
